file,round,process,target,metric,operand,compression,communication
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,3,1,internode_time,A,0.315136,9.990843
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,2,2,internode_time,A,8.98736,27.818548
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,2,2,internode_time,B,8.620864,27.178076
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,2,1,internode_time,A,29.409887,21.673183
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,2,1,internode_time,B,12.087392,9.627219
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,2,0,internode_time,A,9.378816,16.526182
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,3,2,internode_time,A,0.217472,0.950531
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,2,3,internode_time,A,2.944544,0.720075
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,14,0,internode_time,A,1.476096,1.08734
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,14,3,internode_time,B,0.355872,0.14913
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,14,0,internode_time,B,1.097632,0.748332
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,11,0,internode_time,B,0.395296,0.711714
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,15,2,internode_time,A,0.923936,13.29558
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,15,1,internode_time,A,1.62176,10.807843
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,10,0,internode_time,B,19.862335,5.64162
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,10,0,internode_time,A,0.78032,25.399536
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,10,3,internode_time,A,2.317664,10.887866
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,10,1,internode_time,A,9.121536,11.79163
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,10,3,internode_time,B,4.841792,11.1177
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,6,2,internode_time,A,0.305952,0.13426
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,6,2,internode_time,B,0.303648,0.922707
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,8,0,internode_time,A,4.840992,0.822999
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,8,3,internode_time,B,4.641664,1.065025
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,8,3,internode_time,A,2.961248,11.350629
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,7,3,internode_time,A,4.87104,0.838022
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,7,0,internode_time,B,2.736992,3.818193
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,13,3,internode_time,B,4.878944,0.856943
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,13,0,internode_time,B,2.161056,0.875379
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,2,0,internode_time,B,4.830848,0.807834
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,2,3,internode_time,B,2.137824,0.627415
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,1,0,internode_time,B,0.098048,0.159939
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,1,2,internode_time,A,0.101248,0.616143
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,10,1,internode_time,B,129.427933,0.630056
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,5,2,internode_time,B,0.394816,1.341007
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,5,2,internode_time,A,2.676416,11.359905
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,0,3,internode_time,A,0.382176,10.841661
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,0,3,internode_time,B,5.12304,22.819635
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,0,2,internode_time,B,0.490848,1.30102
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,0,1,internode_time,B,5.427808,1.500818
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,0,2,internode_time,A,8.709216,11.736645
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,0,1,internode_time,A,128.510239,0.735114
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,10,2,internode_time,A,0.7592,0.301822
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,10,2,internode_time,B,0.80208,0.247518
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,5,1,internode_time,A,0.764352,0.325179
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,5,1,internode_time,B,0.837856,0.249643
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,1,1,internode_time,B,0.095744,0.404193
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,9,2,internode_time,A,0.304928,8.378613
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,9,0,internode_time,A,0.211008,0.432655
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,12,2,internode_time,A,0.318304,10.371056
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,12,0,internode_time,B,0.30592,0.516442
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,3,0,internode_time,A,0.31328,7.540507
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,4,2,internode_time,B,0.099104,0.537621
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,4,1,internode_time,A,0.100448,0.450783
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,11,2,internode_time,A,0.350144,6.972389
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,13,3,internode_time,A,107.767906,11.64119
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,6,0,internode_time,B,0.205632,0.430814
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,14,2,internode_time,B,0.354784,0.902932
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,6,7,3,internode_time,B,101.481186,23.554688
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,3,3,internode_time,A,0.6856,0.164669
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,3,1,internode_time,B,0.95264,1.241555
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,1,1,internode_time,A,0.183744,0.184267
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,1,3,internode_time,B,0.12576,0.755013
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,4,1,internode_time,B,0.130464,0.187353
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,4,3,internode_time,A,1.432256,7.069318
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,0,0,internode_time,A,0.772736,0.298267
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,0,0,internode_time,B,0.792544,0.281726
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,0,3,internode_time,A,0.95808,10.949741
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,3,0,internode_time,B,0.308736,0.179037
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,11,3,internode_time,B,0.367648,5.939293
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,11,1,internode_time,A,0.33712,18.586836
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,5,0,internode_time,B,0.321056,1.264799
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,5,0,internode_time,A,0.3,0.518103
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,5,3,internode_time,A,0.486304,11.520036
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,4,0,internode_time,B,0.09712,1.074811
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,8,2,internode_time,A,9.03584,17.32918
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,8,2,internode_time,B,24.569216,0.855491
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,8,1,internode_time,B,3.845952,4.205186
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,1,0,internode_time,A,0.101376,0.544194
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,1,3,internode_time,A,0.092192,0.484138
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,11,2,internode_time,B,0.366272,0.200977
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,11,0,internode_time,B,0.63648,0.608384
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,12,3,internode_time,B,0.67664,0.215638
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,12,1,internode_time,A,1.163552,0.859398
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,6,3,internode_time,B,0.337984,15.661394
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,6,1,internode_time,A,0.320704,21.409344
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,6,0,internode_time,A,0.298848,11.385696
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,9,3,internode_time,A,1.019872,18.606184
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,9,1,internode_time,B,9.7792,10.269361
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,9,0,internode_time,B,0.312704,0.619576
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,13,2,internode_time,A,9.789472,43.945915
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,13,2,internode_time,B,11.017472,44.169128
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,8,0,internode_time,B,8.847712,23.520088
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,8,1,internode_time,A,2.056256,0.520185
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,7,2,internode_time,B,2.204928,20.477772
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,7,2,internode_time,A,3.157408,13.730806
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,7,1,internode_time,B,4.879616,0.884052
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,7,0,internode_time,B,6.455328,1.928995
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,7,1,internode_time,A,8.208032,16.375708
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,14,3,internode_time,A,1.727328,18.87598
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,14,1,internode_time,B,0.342624,25.403376
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,3,1,internode_time,A,0.326592,9.792149
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,12,1,internode_time,B,1.8792,21.431458
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,12,0,internode_time,A,0.361632,0.544837
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,12,2,internode_time,B,0.304192,0.542513
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,9,1,internode_time,A,0.308512,0.150069
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,11,3,internode_time,A,0.368032,0.196329
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,11,0,internode_time,A,0.20464,0.468425
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,15,0,internode_time,B,0.913632,1.237993
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,15,0,internode_time,A,0.405056,20.598133
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,15,2,internode_time,B,11.700864,0.665932
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,14,2,internode_time,A,0.364448,0.172724
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,7,0,internode_time,A,11.809888,13.259894
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,2,2,internode_time,A,9.156928,24.374756
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,2,2,internode_time,B,8.008416,35.644382
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,2,1,internode_time,A,2.147904,10.043184
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,2,0,internode_time,A,15.437024,11.963736
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,2,1,internode_time,B,5.988032,0.650571
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,2,3,internode_time,A,4.598656,0.662002
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,6,1,internode_time,B,0.318016,0.20149
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,6,3,internode_time,A,0.226592,12.406242
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,4,2,internode_time,A,0.113184,0.484948
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,4,3,internode_time,B,0.151584,1.065303
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,15,3,internode_time,A,0.735904,0.316694
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,15,3,internode_time,B,0.819712,0.251348
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,15,2,internode_time,A,1.091488,10.312943
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,15,1,internode_time,B,1.2712,1.424364
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,11,1,internode_time,B,0.22736,0.53875
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,14,3,internode_time,B,0.362976,0.198105
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,14,0,internode_time,B,0.203936,0.504509
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,14,0,internode_time,A,0.92992,0.59783
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,12,3,internode_time,A,0.301472,8.84329
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,1,2,internode_time,B,0.103392,0.498717
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,13,1,internode_time,A,7.593952,22.068375
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,13,1,internode_time,B,17.963585,22.194578
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,13,0,internode_time,A,11.115264,10.210504
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,13,0,internode_time,B,14.634016,5.770728
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,14,1,internode_time,A,0.910944,0.75258
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,10,0,internode_time,B,0.655648,22.890366
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,10,0,internode_time,A,0.6768,24.078817
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,10,3,internode_time,A,0.382112,9.94219
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,10,3,internode_time,B,4.812288,0.617221
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,4,0,internode_time,A,0.114144,0.172444
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,8,0,internode_time,A,4.807808,0.843448
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,8,3,internode_time,A,13.612032,10.43012
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,8,3,internode_time,B,6.24272,0.795035
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,6,2,internode_time,A,0.307776,0.159879
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,6,2,internode_time,B,0.309696,11.837882
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,9,2,internode_time,B,0.29968,0.175729
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,9,3,internode_time,B,0.197536,0.541826
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,9,2,internode_time,A,0.301728,11.904919
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,9,0,internode_time,A,0.796544,0.434509
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,7,3,internode_time,A,4.86416,0.847661
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,13,3,internode_time,B,8.707552,15.121854
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,13,3,internode_time,A,6.602272,13.761323
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,1,0,internode_time,B,0.097152,0.142867
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,2,0,internode_time,B,4.815584,0.803236
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,2,3,internode_time,B,2.146976,0.662914
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,10,1,internode_time,B,124.770561,12.516409
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,10,1,internode_time,A,147.810013,12.517672
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,5,3,internode_time,B,0.509888,1.84915
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,5,2,internode_time,B,0.371744,0.527992
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,5,2,internode_time,A,0.390976,12.192157
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,0,3,internode_time,B,0.389888,1.368571
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,0,2,internode_time,B,3.93472,1.480799
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,0,2,internode_time,A,4.034752,107.713791
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,0,1,internode_time,B,7.238912,102.163376
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,0,1,internode_time,A,74.670174,0.873632
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,15,1,internode_time,A,1.710592,20.15424
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,10,2,internode_time,A,0.764512,0.322753
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,10,2,internode_time,B,0.687776,0.303416
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,5,1,internode_time,A,0.693376,0.29431
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,5,1,internode_time,B,0.819648,0.207401
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,11,2,internode_time,A,0.348576,6.915068
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,12,2,internode_time,A,1.296864,10.238037
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,12,0,internode_time,B,0.305568,0.541441
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,1,2,internode_time,A,0.101792,0.585173
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,1,1,internode_time,B,0.102528,0.45413
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,14,2,internode_time,B,0.354432,1.294933
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,3,2,internode_time,B,0.3016,1.206938
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,3,2,internode_time,A,0.217888,0.578701
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,3,3,internode_time,B,0.304608,0.566477
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,3,0,internode_time,A,0.312064,7.540447
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,4,2,internode_time,B,0.098176,0.475049
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,4,1,internode_time,A,0.119104,0.441255
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,6,0,internode_time,B,0.209408,0.412659
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,7,7,3,internode_time,B,112.508385,23.197004
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,0,0,internode_time,A,1.272832,0.315932
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,0,0,internode_time,B,0.793056,0.243943
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,4,0,internode_time,B,0.17904,4.803741
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,4,3,internode_time,A,0.126688,1.146389
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,4,1,internode_time,B,0.110528,0.159038
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,1,1,internode_time,A,0.149472,0.187593
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,1,0,internode_time,A,0.093024,0.51655
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,1,3,internode_time,B,0.131712,1.362319
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,11,1,internode_time,A,0.351264,14.147568
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,11,3,internode_time,B,0.370944,47.159134
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,13,2,internode_time,B,2.205344,48.765251
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,12,3,internode_time,B,0.826048,0.207313
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,12,1,internode_time,A,0.356064,14.995338
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,5,0,internode_time,A,10.465664,13.542221
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,5,0,internode_time,B,1.431488,12.54485
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,5,3,internode_time,A,0.504992,37.495071
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,5,3,internode_time,B,0.677408,2.053957
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,8,2,internode_time,B,4.85056,0.841654
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,8,0,internode_time,B,8.635296,29.673796
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,8,2,internode_time,A,6.419488,28.932507
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,8,1,internode_time,B,7.516544,1.494294
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,11,2,internode_time,B,0.37472,0.20232
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,9,3,internode_time,A,1.041184,13.865073
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,9,1,internode_time,B,0.327584,37.439335
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,9,0,internode_time,B,1.985056,1.703267
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,3,3,internode_time,A,0.526784,0.158347
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,3,1,internode_time,B,0.231904,7.060597
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,9,1,internode_time,A,0.319776,0.152204
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,8,1,internode_time,A,2.051616,0.524653
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,6,1,internode_time,A,0.417536,48.500206
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,6,3,internode_time,B,0.320864,23.308641
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,6,0,internode_time,A,1.131712,11.801641
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,11,0,internode_time,A,0.698848,0.52847
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,11,3,internode_time,A,0.342528,0.170489
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,1,2,internode_time,B,0.099136,0.520028
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,15,0,internode_time,B,0.393088,49.495407
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,15,0,internode_time,A,0.407872,9.744449
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,15,2,internode_time,B,13.121664,1.392902
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,14,1,internode_time,B,0.356288,31.664566
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,14,3,internode_time,A,0.377408,9.692117
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,7,2,internode_time,B,7.217248,16.969328
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,7,1,internode_time,B,22.623104,3.746323
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,7,2,internode_time,A,6.628224,39.729847
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,7,1,internode_time,A,7.663168,16.715336
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,7,0,internode_time,A,3.2768,10.729755
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,12,0,internode_time,A,0.326528,0.153137
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,12,2,internode_time,B,0.208224,17.703012
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,3,0,internode_time,B,0.316544,0.164589
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,3,2,internode_time,B,0.892032,3.570336
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,3,1,internode_time,A,0.806144,10.302477
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,6,1,internode_time,B,0.318656,0.174087
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,6,3,internode_time,A,0.6552,1.545483
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,2,2,internode_time,A,6.524032,3.621465
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,2,2,internode_time,B,5.956128,54.637997
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,2,0,internode_time,A,4.806144,53.391315
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,2,1,internode_time,A,14.366208,14.114962
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,2,1,internode_time,B,2.710304,0.640661
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,9,2,internode_time,B,0.314144,0.171842
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,3,2,internode_time,A,0.224096,0.638267
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,11,1,internode_time,B,0.917248,0.536265
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,15,3,internode_time,A,0.78928,0.30419
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,15,3,internode_time,B,0.79632,0.270625
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,15,1,internode_time,B,2.270016,1.655061
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,1,3,internode_time,A,0.364032,0.553342
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,13,2,internode_time,A,3.073376,14.106413
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,13,1,internode_time,A,4.874656,0.806244
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,13,1,internode_time,B,23.624256,22.866833
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,13,0,internode_time,B,4.07456,0.993157
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,12,1,internode_time,B,3.926048,45.846561
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,12,3,internode_time,A,0.310848,10.867258
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,13,0,internode_time,A,5.619808,5.778203
hns_4x4x1_nlpkkt160_main_Acsc_spcomm.out,8,4,2,internode_time,A,0.597984,0.754391
